count,pitchcount,PitchNo,Date,time1,time2,time3,PAofInning,PitchofPA,Pitcher,PitcherThrows,PitcherTeam,dajun,Batter,BatterSide,BatterTeam,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,memo,RelSpeed,PlateLocHeight,PlateLocSide,caught_distance,caught_direction,HomeTeam,hometeam_color,hometeam_abb,AwayTeam,awayteam_color,awayteam_abb,Stadium,Level,League,fielding_alignment,Notes,on_1b,on_2b,on_3b,runevent,run_person,error_person,scored_person,relateddefencepos,fielding_sequence,playid,result,description,c_time,c_URL,n_time,n_URL,C,1B,2B,3B,SS,LF,CF,RF,BOh,BOa,DOh,DOa,LRh,LRa,Batter_romaji,on_1b_romaji,on_2b_romaji,on_3b_romaji,scored_person_romaji,run_person_romaji,Pitcher_romaji,C_romaji,1B_romaji,2B_romaji,3B_romaji,SS_romaji,LF_romaji,CF_romaji,RF_romaji,error_person_romaji
154,67,153,2025/8/13,5077.202621,5543.307348,1755048466,2,2,松本慎,Left,TOK,3,玄道,Left,北海道大,5,Bottom,1,1,0,Fastball,StrikeCalled,Undefined,Undefined,Undefined,0,0,,135,0.658,0.208,,,北海道大,#ffffff,北海道,TOK,#217fc4,東大,大和ハウスプレミストドーム_122,A,七大戦,Normal,,,,,Nothing,,,,,,2522400154,見逃し,,5075,https://youtu.be/AX83Bs_bQ18&t=5075,4250,https://youtu.be/J0NrI8B9wMU&t=4250,明石,中山,小村,青貝,樋口,榎本,酒井,大原,"渕上,高橋,玄道,小川,浅倉,花垣,関口,岐部,藤本","酒井,青貝,中山,大原,秋元,榎本,小村,樋口,明石","齋藤,玄道,浅倉,藤本,岐部,渕上,高橋,花垣,関口","松本慎,明石,中山,小村,青貝,樋口,榎本,酒井,大原","L,R,L,L,L,R,L,R,R,L","R,L,R,L,R,R,L,L,R,L",,,,,,,"Shinnosuke, Matsumoto","Ken, Akashi","Taiyo, Nakayama","Osuke, Komura","Naomasa, Aogai","Kosuke, Higuchi","Yoshinobu, Enomoto","Suguru, Sakai","Kaiki, Ohara",
155,68,154,2025/8/13,5085.82069,5551.925417,1755048474,2,3,松本慎,Left,TOK,3,玄道,Left,北海道大,5,Bottom,1,1,1,Fastball,InPlay,Undefined,FlyBall,Out,1,0,,133,0.646,0.084,72.38821269,-16.85839877,北海道大,#ffffff,北海道,TOK,#217fc4,東大,大和ハウスプレミストドーム_122,A,七大戦,Normal,,,,,Undefined,,,,7,7,2522400155,左飛,,5083,https://youtu.be/AX83Bs_bQ18&t=5083,4258,https://youtu.be/J0NrI8B9wMU&t=4258,明石,中山,小村,青貝,樋口,榎本,酒井,大原,"渕上,高橋,玄道,小川,浅倉,花垣,関口,岐部,藤本","酒井,青貝,中山,大原,秋元,榎本,小村,樋口,明石","齋藤,玄道,浅倉,藤本,岐部,渕上,高橋,花垣,関口","松本慎,明石,中山,小村,青貝,樋口,榎本,酒井,大原","L,R,L,L,L,R,L,R,R,L","R,L,R,L,R,R,L,L,R,L",,,,,,,"Shinnosuke, Matsumoto","Ken, Akashi","Taiyo, Nakayama","Osuke, Komura","Naomasa, Aogai","Kosuke, Higuchi","Yoshinobu, Enomoto","Suguru, Sakai","Kaiki, Ohara",
156,69,155,2025/8/13,5116.788039,5582.892766,1755048505,3,1,松本慎,Left,TOK,4,小川,Left,北海道大,5,Bottom,2,0,0,Curveball,BallCalled,Undefined,Undefined,Undefined,0,0,,87,1.163,0.028,,,北海道大,#ffffff,北海道,TOK,#217fc4,東大,大和ハウスプレミストドーム_122,A,七大戦,Normal,,,,,Nothing,,,,,,2522400156,ボール,,5114,https://youtu.be/AX83Bs_bQ18&t=5114,4269,https://youtu.be/J0NrI8B9wMU&t=4269,明石,中山,小村,青貝,樋口,榎本,酒井,大原,"渕上,高橋,玄道,小川,浅倉,花垣,関口,岐部,藤本","酒井,青貝,中山,大原,秋元,榎本,小村,樋口,明石","齋藤,玄道,浅倉,藤本,岐部,渕上,高橋,花垣,関口","松本慎,明石,中山,小村,青貝,樋口,榎本,酒井,大原","L,R,L,L,L,R,L,R,R,L","R,L,R,L,R,R,L,L,R,L",,,,,,,"Shinnosuke, Matsumoto","Ken, Akashi","Taiyo, Nakayama","Osuke, Komura","Naomasa, Aogai","Kosuke, Higuchi","Yoshinobu, Enomoto","Suguru, Sakai","Kaiki, Ohara",
157,70,156,2025/8/13,5128.082354,5594.187081,1755048517,3,2,松本慎,Left,TOK,4,小川,Left,北海道大,5,Bottom,2,1,0,Slider,StrikeCalled,Undefined,Undefined,Undefined,0,0,,115,0.91,0.196,,,北海道大,#ffffff,北海道,TOK,#217fc4,東大,大和ハウスプレミストドーム_122,A,七大戦,Normal,,,,,Nothing,,,,,,2522400157,見逃し,,5126,https://youtu.be/AX83Bs_bQ18&t=5126,4281,https://youtu.be/J0NrI8B9wMU&t=4281,明石,中山,小村,青貝,樋口,榎本,酒井,大原,"渕上,高橋,玄道,小川,浅倉,花垣,関口,岐部,藤本","酒井,青貝,中山,大原,秋元,榎本,小村,樋口,明石","齋藤,玄道,浅倉,藤本,岐部,渕上,高橋,花垣,関口","松本慎,明石,中山,小村,青貝,樋口,榎本,酒井,大原","L,R,L,L,L,R,L,R,R,L","R,L,R,L,R,R,L,L,R,L",,,,,,,"Shinnosuke, Matsumoto","Ken, Akashi","Taiyo, Nakayama","Osuke, Komura","Naomasa, Aogai","Kosuke, Higuchi","Yoshinobu, Enomoto","Suguru, Sakai","Kaiki, Ohara",
158,71,157,2025/8/13,5137.923981,5604.028708,1755048527,3,3,松本慎,Left,TOK,4,小川,Left,北海道大,5,Bottom,2,1,1,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,,111,0.337,0.084,,,北海道大,#ffffff,北海道,TOK,#217fc4,東大,大和ハウスプレミストドーム_122,A,七大戦,Normal,,,,,Nothing,,,,,,2522400158,ボール,,5135,https://youtu.be/AX83Bs_bQ18&t=5135,4290,https://youtu.be/J0NrI8B9wMU&t=4290,明石,中山,小村,青貝,樋口,榎本,酒井,大原,"渕上,高橋,玄道,小川,浅倉,花垣,関口,岐部,藤本","酒井,青貝,中山,大原,秋元,榎本,小村,樋口,明石","齋藤,玄道,浅倉,藤本,岐部,渕上,高橋,花垣,関口","松本慎,明石,中山,小村,青貝,樋口,榎本,酒井,大原","L,R,L,L,L,R,L,R,R,L","R,L,R,L,R,R,L,L,R,L",,,,,,,"Shinnosuke, Matsumoto","Ken, Akashi","Taiyo, Nakayama","Osuke, Komura","Naomasa, Aogai","Kosuke, Higuchi","Yoshinobu, Enomoto","Suguru, Sakai","Kaiki, Ohara",
159,72,158,2025/8/13,5150.5621,5616.666827,1755048539,3,4,松本慎,Left,TOK,4,小川,Left,北海道大,5,Bottom,2,2,1,Fastball,StrikeCalled,Undefined,Undefined,Undefined,0,0,,126,0.946,0.252,,,北海道大,#ffffff,北海道,TOK,#217fc4,東大,大和ハウスプレミストドーム_122,A,七大戦,Normal,,,,,Nothing,,,,,,2522400159,見逃し,,5148,https://youtu.be/AX83Bs_bQ18&t=5148,4303,https://youtu.be/J0NrI8B9wMU&t=4303,明石,中山,小村,青貝,樋口,榎本,酒井,大原,"渕上,高橋,玄道,小川,浅倉,花垣,関口,岐部,藤本","酒井,青貝,中山,大原,秋元,榎本,小村,樋口,明石","齋藤,玄道,浅倉,藤本,岐部,渕上,高橋,花垣,関口","松本慎,明石,中山,小村,青貝,樋口,榎本,酒井,大原","L,R,L,L,L,R,L,R,R,L","R,L,R,L,R,R,L,L,R,L",,,,,,,"Shinnosuke, Matsumoto","Ken, Akashi","Taiyo, Nakayama","Osuke, Komura","Naomasa, Aogai","Kosuke, Higuchi","Yoshinobu, Enomoto","Suguru, Sakai","Kaiki, Ohara",
160,73,159,2025/8/13,5162.239247,5628.343974,1755048551,3,5,松本慎,Left,TOK,4,小川,Left,北海道大,5,Bottom,2,2,2,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,,117,0.303,0.116,,,北海道大,#ffffff,北海道,TOK,#217fc4,東大,大和ハウスプレミストドーム_122,A,七大戦,Normal,,,,,Nothing,,,,,,2522400160,ボール,,5160,https://youtu.be/AX83Bs_bQ18&t=5160,4315,https://youtu.be/J0NrI8B9wMU&t=4315,明石,中山,小村,青貝,樋口,榎本,酒井,大原,"渕上,高橋,玄道,小川,浅倉,花垣,関口,岐部,藤本","酒井,青貝,中山,大原,秋元,榎本,小村,樋口,明石","齋藤,玄道,浅倉,藤本,岐部,渕上,高橋,花垣,関口","松本慎,明石,中山,小村,青貝,樋口,榎本,酒井,大原","L,R,L,L,L,R,L,R,R,L","R,L,R,L,R,R,L,L,R,L",,,,,,,"Shinnosuke, Matsumoto","Ken, Akashi","Taiyo, Nakayama","Osuke, Komura","Naomasa, Aogai","Kosuke, Higuchi","Yoshinobu, Enomoto","Suguru, Sakai","Kaiki, Ohara",
161,74,160,2025/8/13,5179.814102,5645.918829,1755048568,3,6,松本慎,Left,TOK,4,小川,Left,北海道大,5,Bottom,2,3,2,Splitter,BallCalled,Walk,Undefined,Undefined,0,0,,119,0.15,-0.216,,,北海道大,#ffffff,北海道,TOK,#217fc4,東大,大和ハウスプレミストドーム_122,A,七大戦,Normal,,,,,Nothing,,,,,,2522400161,四球,,5177,https://youtu.be/AX83Bs_bQ18&t=5177,4332,https://youtu.be/J0NrI8B9wMU&t=4332,明石,中山,小村,青貝,樋口,榎本,酒井,大原,"渕上,高橋,玄道,小川,浅倉,花垣,関口,岐部,藤本","酒井,青貝,中山,大原,秋元,榎本,小村,樋口,明石","齋藤,玄道,浅倉,藤本,岐部,渕上,高橋,花垣,関口","松本慎,明石,中山,小村,青貝,樋口,榎本,酒井,大原","L,R,L,L,L,R,L,R,R,L","R,L,R,L,R,R,L,L,R,L",,,,,,,"Shinnosuke, Matsumoto","Ken, Akashi","Taiyo, Nakayama","Osuke, Komura","Naomasa, Aogai","Kosuke, Higuchi","Yoshinobu, Enomoto","Suguru, Sakai","Kaiki, Ohara",
162,75,161,2025/8/13,5211.751744,5677.856471,1755048600,4,1,松本慎,Left,TOK,5,浅倉,Right,北海道大,5,Bottom,2,0,0,Fastball,BallCalled,Undefined,Undefined,Undefined,0,0,,131,0.578,-0.393,,,北海道大,#ffffff,北海道,TOK,#217fc4,東大,大和ハウスプレミストドーム_122,A,七大戦,Normal,1,小川,,,Nothing,,,,,,2522400162,ボール,,5209,https://youtu.be/AX83Bs_bQ18&t=5209,4339,https://youtu.be/J0NrI8B9wMU&t=4339,明石,中山,小村,青貝,樋口,榎本,酒井,大原,"渕上,高橋,玄道,小川,浅倉,花垣,関口,岐部,藤本","酒井,青貝,中山,大原,秋元,榎本,小村,樋口,明石","齋藤,玄道,浅倉,藤本,岐部,渕上,高橋,花垣,関口","松本慎,明石,中山,小村,青貝,樋口,榎本,酒井,大原","L,R,L,L,L,R,L,R,R,L","R,L,R,L,R,R,L,L,R,L",,,,,,,"Shinnosuke, Matsumoto","Ken, Akashi","Taiyo, Nakayama","Osuke, Komura","Naomasa, Aogai","Kosuke, Higuchi","Yoshinobu, Enomoto","Suguru, Sakai","Kaiki, Ohara",
163,76,162,2025/8/13,5228.54215,5694.646877,1755048617,4,2,松本慎,Left,TOK,5,浅倉,Right,北海道大,5,Bottom,2,1,0,Fastball,InPlay,Undefined,LineDrive,Double,0,1,,131,0.71,-0.12,92.77243837,15.56376891,北海道大,#ffffff,北海道,TOK,#217fc4,東大,大和ハウスプレミストドーム_122,A,七大戦,Normal,1,小川,,,Undefined,,,小川,9,9,2522400163,右中2①,,5226,https://youtu.be/AX83Bs_bQ18&t=5226,4356,https://youtu.be/J0NrI8B9wMU&t=4356,明石,中山,小村,青貝,樋口,榎本,酒井,大原,"渕上,高橋,玄道,小川,浅倉,花垣,関口,岐部,藤本","酒井,青貝,中山,大原,秋元,榎本,小村,樋口,明石","齋藤,玄道,浅倉,藤本,岐部,渕上,高橋,花垣,関口","松本慎,明石,中山,小村,青貝,樋口,榎本,酒井,大原","L,R,L,L,L,R,L,R,R,L","R,L,R,L,R,R,L,L,R,L",,,,,,,"Shinnosuke, Matsumoto","Ken, Akashi","Taiyo, Nakayama","Osuke, Komura","Naomasa, Aogai","Kosuke, Higuchi","Yoshinobu, Enomoto","Suguru, Sakai","Kaiki, Ohara",
164,77,163,2025/8/13,5293.54001,5759.644737,1755048682,5,1,松本慎,Left,TOK,6,花垣,Left,北海道大,5,Bottom,2,0,0,Fastball,StrikeCalled,Undefined,Undefined,Undefined,0,0,,136,0.642,0.18,,,北海道大,#ffffff,北海道,TOK,#217fc4,東大,大和ハウスプレミストドーム_122,A,七大戦,Normal,2,,浅倉,,Nothing,,,,,,2522400164,見逃し,,5291,https://youtu.be/AX83Bs_bQ18&t=5291,4386,https://youtu.be/J0NrI8B9wMU&t=4386,明石,中山,小村,青貝,樋口,榎本,酒井,大原,"渕上,高橋,玄道,小川,浅倉,花垣,関口,岐部,藤本","酒井,青貝,中山,大原,秋元,榎本,小村,樋口,明石","齋藤,玄道,浅倉,藤本,岐部,渕上,高橋,花垣,関口","松本慎,明石,中山,小村,青貝,樋口,榎本,酒井,大原","L,R,L,L,L,R,L,R,R,L","R,L,R,L,R,R,L,L,R,L",,,,,,,"Shinnosuke, Matsumoto","Ken, Akashi","Taiyo, Nakayama","Osuke, Komura","Naomasa, Aogai","Kosuke, Higuchi","Yoshinobu, Enomoto","Suguru, Sakai","Kaiki, Ohara",
165,78,164,2025/8/13,5304.121997,5770.226724,1755048693,5,2,松本慎,Left,TOK,6,花垣,Left,北海道大,5,Bottom,2,0,1,Slider,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,117,0.297,0.244,,,北海道大,#ffffff,北海道,TOK,#217fc4,東大,大和ハウスプレミストドーム_122,A,七大戦,Normal,2,,浅倉,,Nothing,,,,,,2522400165,空振り,,5302,https://youtu.be/AX83Bs_bQ18&t=5302,4397,https://youtu.be/J0NrI8B9wMU&t=4397,明石,中山,小村,青貝,樋口,榎本,酒井,大原,"渕上,高橋,玄道,小川,浅倉,花垣,関口,岐部,藤本","酒井,青貝,中山,大原,秋元,榎本,小村,樋口,明石","齋藤,玄道,浅倉,藤本,岐部,渕上,高橋,花垣,関口","松本慎,明石,中山,小村,青貝,樋口,榎本,酒井,大原","L,R,L,L,L,R,L,R,R,L","R,L,R,L,R,R,L,L,R,L",,,,,,,"Shinnosuke, Matsumoto","Ken, Akashi","Taiyo, Nakayama","Osuke, Komura","Naomasa, Aogai","Kosuke, Higuchi","Yoshinobu, Enomoto","Suguru, Sakai","Kaiki, Ohara",
166,79,165,2025/8/13,5319.330349,5785.435076,1755048708,5,3,松本慎,Left,TOK,6,花垣,Left,北海道大,5,Bottom,2,0,2,Slider,StrikeSwinging,Strikeout,Undefined,Undefined,0,0,,116,0.29,0.413,,,北海道大,#ffffff,北海道,TOK,#217fc4,東大,大和ハウスプレミストドーム_122,A,七大戦,Normal,2,,浅倉,,Nothing,,,,,,2522400166,空三振,,5317,https://youtu.be/AX83Bs_bQ18&t=5317,4412,https://youtu.be/J0NrI8B9wMU&t=4412,明石,中山,小村,青貝,樋口,榎本,酒井,大原,"渕上,高橋,玄道,小川,浅倉,花垣,関口,岐部,藤本","酒井,青貝,中山,大原,秋元,榎本,小村,樋口,明石","齋藤,玄道,浅倉,藤本,岐部,渕上,高橋,花垣,関口","松本慎,明石,中山,小村,青貝,樋口,榎本,酒井,大原","L,R,L,L,L,R,L,R,R,L","R,L,R,L,R,R,L,L,R,L",,,,,,,"Shinnosuke, Matsumoto","Ken, Akashi","Taiyo, Nakayama","Osuke, Komura","Naomasa, Aogai","Kosuke, Higuchi","Yoshinobu, Enomoto","Suguru, Sakai","Kaiki, Ohara",
167,87,166,2025/8/13,5671.780929,6137.885656,1755049060,1,1,齋藤,Right,北海道大,7,小村,Left,TOK,6,Top,0,0,0,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,,109,1.17,0.453,,,北海道大,#ffffff,北海道,TOK,#217fc4,東大,大和ハウスプレミストドーム_122,A,七大戦,Normal,,,,,Nothing,,,,,,2522400167,ボール,,5669,https://youtu.be/AX83Bs_bQ18&t=5669,4433,https://youtu.be/J0NrI8B9wMU&t=4433,玄道,浅倉,藤本,岐部,渕上,高橋,花垣,関口,"渕上,高橋,玄道,小川,浅倉,花垣,関口,岐部,藤本","酒井,青貝,中山,大原,秋元,榎本,小村,樋口,明石","齋藤,玄道,浅倉,藤本,岐部,渕上,高橋,花垣,関口","松本慎,明石,中山,小村,青貝,樋口,榎本,酒井,大原","L,R,L,L,L,R,L,R,R,L","R,L,R,L,R,R,L,L,R,L","Osuke, Komura",,,,,,,,,,,,,,,
168,88,167,2025/8/13,5684.38485,6150.489577,1755049073,1,2,齋藤,Right,北海道大,7,小村,Left,TOK,6,Top,0,1,0,Fastball,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,131,0.526,0.184,,,北海道大,#ffffff,北海道,TOK,#217fc4,東大,大和ハウスプレミストドーム_122,A,七大戦,Normal,,,,,Nothing,,,,,,2522400168,空振り,,5682,https://youtu.be/AX83Bs_bQ18&t=5682,4446,https://youtu.be/J0NrI8B9wMU&t=4446,玄道,浅倉,藤本,岐部,渕上,高橋,花垣,関口,"渕上,高橋,玄道,小川,浅倉,花垣,関口,岐部,藤本","酒井,青貝,中山,大原,秋元,榎本,小村,樋口,明石","齋藤,玄道,浅倉,藤本,岐部,渕上,高橋,花垣,関口","松本慎,明石,中山,小村,青貝,樋口,榎本,酒井,大原","L,R,L,L,L,R,L,R,R,L","R,L,R,L,R,R,L,L,R,L","Osuke, Komura",,,,,,,,,,,,,,,
169,89,168,2025/8/13,5697.870588,6163.975315,1755049087,1,3,齋藤,Right,北海道大,7,小村,Left,TOK,6,Top,0,1,1,Fastball,InPlay,Undefined,FlyBall,Out,1,0,,130,0.934,0.224,75.64718718,-23.10911253,北海道大,#ffffff,北海道,TOK,#217fc4,東大,大和ハウスプレミストドーム_122,A,七大戦,Normal,,,,,Undefined,,,,7,7,2522400169,左飛,,5695,https://youtu.be/AX83Bs_bQ18&t=5695,4460,https://youtu.be/J0NrI8B9wMU&t=4460,玄道,浅倉,藤本,岐部,渕上,高橋,花垣,関口,"渕上,高橋,玄道,小川,浅倉,花垣,関口,岐部,藤本","酒井,青貝,中山,大原,秋元,榎本,小村,樋口,明石","齋藤,玄道,浅倉,藤本,岐部,渕上,高橋,花垣,関口","松本慎,明石,中山,小村,青貝,樋口,榎本,酒井,大原","L,R,L,L,L,R,L,R,R,L","R,L,R,L,R,R,L,L,R,L","Osuke, Komura",,,,,,,,,,,,,,,
170,90,169,2025/8/13,5732.801312,6198.906039,1755049121,2,1,齋藤,Right,北海道大,8,樋口,Right,TOK,6,Top,1,0,0,Slider,StrikeCalled,Undefined,Undefined,Undefined,0,0,,116,0.598,-0.236,,,北海道大,#ffffff,北海道,TOK,#217fc4,東大,大和ハウスプレミストドーム_122,A,七大戦,Normal,,,,,Nothing,,,,,,2522400170,見逃し,,5730,https://youtu.be/AX83Bs_bQ18&t=5730,4488,https://youtu.be/J0NrI8B9wMU&t=4488,玄道,浅倉,藤本,岐部,渕上,高橋,花垣,関口,"渕上,高橋,玄道,小川,浅倉,花垣,関口,岐部,藤本","酒井,青貝,中山,大原,秋元,榎本,小村,樋口,明石","齋藤,玄道,浅倉,藤本,岐部,渕上,高橋,花垣,関口","松本慎,明石,中山,小村,青貝,樋口,榎本,酒井,大原","L,R,L,L,L,R,L,R,R,L","R,L,R,L,R,R,L,L,R,L","Kosuke, Higuchi",,,,,,,,,,,,,,,
171,91,170,2025/8/13,5742.078158,6208.182885,1755049131,2,2,齋藤,Right,北海道大,8,樋口,Right,TOK,6,Top,1,0,1,Slider,InPlay,Undefined,GroundBall,Single,0,0,,,0.53,-0.092,35.87922957,-44.33380003,北海道大,#ffffff,北海道,TOK,#217fc4,東大,大和ハウスプレミストドーム_122,A,七大戦,Normal,,,,,Undefined,,,,5,5,2522400171,三安,,5740,https://youtu.be/AX83Bs_bQ18&t=5740,4498,https://youtu.be/J0NrI8B9wMU&t=4498,玄道,浅倉,藤本,岐部,渕上,高橋,花垣,関口,"渕上,高橋,玄道,小川,浅倉,花垣,関口,岐部,藤本","酒井,青貝,中山,大原,秋元,榎本,小村,樋口,明石","齋藤,玄道,浅倉,藤本,岐部,渕上,高橋,花垣,関口","松本慎,明石,中山,小村,青貝,樋口,榎本,酒井,大原","L,R,L,L,L,R,L,R,R,L","R,L,R,L,R,R,L,L,R,L","Kosuke, Higuchi",,,,,,,,,,,,,,,
172,92,171,2025/8/13,5782.644791,6248.749518,1755049171,3,1,齋藤,Right,北海道大,9,明石,Left,TOK,6,Top,1,0,0,Fastball,BallCalled,Undefined,Undefined,Undefined,1,0,,,0.502,0.208,,,北海道大,#ffffff,北海道,TOK,#217fc4,東大,大和ハウスプレミストドーム_122,A,七大戦,Normal,1,樋口,,,CaughtStealing,樋口,,,"2,6","2,6T",2522400172,ボール[盗塁死],,5780,https://youtu.be/AX83Bs_bQ18&t=5780,4522,https://youtu.be/J0NrI8B9wMU&t=4522,玄道,浅倉,藤本,岐部,渕上,高橋,花垣,関口,"渕上,高橋,玄道,小川,浅倉,花垣,関口,岐部,藤本","酒井,青貝,中山,大原,秋元,榎本,小村,樋口,明石","齋藤,玄道,浅倉,藤本,岐部,渕上,高橋,花垣,関口","松本慎,明石,中山,小村,青貝,樋口,榎本,酒井,大原","L,R,L,L,L,R,L,R,R,L","R,L,R,L,R,R,L,L,R,L","Ken, Akashi","Kosuke, Higuchi",,,,"Kosuke, Higuchi",,,,,,,,,,
173,93,172,2025/8/13,5829.703152,6295.807879,1755049218,3,2,齋藤,Right,北海道大,9,明石,Left,TOK,6,Top,2,1,0,Fastball,BallCalled,Undefined,Undefined,Undefined,0,0,,,,,,,北海道大,#ffffff,北海道,TOK,#217fc4,東大,大和ハウスプレミストドーム_122,A,七大戦,Normal,2,,,,Nothing,,,,,,2522400173,ボール,,5827,https://youtu.be/AX83Bs_bQ18&t=5827,4569,https://youtu.be/J0NrI8B9wMU&t=4569,玄道,浅倉,藤本,岐部,渕上,高橋,花垣,関口,"渕上,高橋,玄道,小川,浅倉,花垣,関口,岐部,藤本","酒井,青貝,中山,大原,秋元,榎本,小村,樋口,明石","齋藤,玄道,浅倉,藤本,岐部,渕上,高橋,花垣,関口","松本慎,明石,中山,小村,青貝,樋口,榎本,酒井,大原","L,R,L,L,L,R,L,R,R,L","R,L,R,L,R,R,L,L,R,L","Ken, Akashi",,,,,,,,,,,,,,,
174,94,173,2025/8/13,5837.109984,6303.214711,1755049226,3,3,齋藤,Right,北海道大,9,明石,Left,TOK,6,Top,2,2,0,Fastball,InPlay,Undefined,GroundBall,Out,1,0,,129,,,36.4793126,-17.40930275,北海道大,#ffffff,北海道,TOK,#217fc4,東大,大和ハウスプレミストドーム_122,A,七大戦,Normal,2,,,,Undefined,,,,"6,3","6,3A",2522400174,遊ゴ,,5835,https://youtu.be/AX83Bs_bQ18&t=5835,4577,https://youtu.be/J0NrI8B9wMU&t=4577,玄道,浅倉,藤本,岐部,渕上,高橋,花垣,関口,"渕上,高橋,玄道,小川,浅倉,花垣,関口,岐部,藤本","酒井,青貝,中山,大原,秋元,榎本,小村,樋口,明石","齋藤,玄道,浅倉,藤本,岐部,渕上,高橋,花垣,関口","松本慎,明石,中山,小村,青貝,樋口,榎本,酒井,大原","L,R,L,L,L,R,L,R,R,L","R,L,R,L,R,R,L,L,R,L","Ken, Akashi",,,,,,,,,,,,,,,
175,80,174,2025/8/13,5949.521763,6415.62649,1755049338,1,1,松本慎,Left,TOK,7,関口,Right,北海道大,6,Bottom,0,0,0,Slider,StrikeCalled,Undefined,Undefined,Undefined,0,0,,,,,,,北海道大,#ffffff,北海道,TOK,#217fc4,東大,大和ハウスプレミストドーム_122,A,七大戦,Normal,,,,,Nothing,,,,,,2522400175,見逃し,,5947,https://youtu.be/AX83Bs_bQ18&t=5947,4588,https://youtu.be/J0NrI8B9wMU&t=4588,明石,中山,小村,青貝,樋口,榎本,酒井,大原,"渕上,高橋,玄道,小川,浅倉,花垣,関口,岐部,藤本","酒井,青貝,中山,大原,秋元,榎本,小村,樋口,明石","齋藤,玄道,浅倉,藤本,岐部,渕上,高橋,花垣,関口","松本慎,明石,中山,小村,青貝,樋口,榎本,酒井,大原","L,R,L,L,L,R,L,R,R,L","R,L,R,L,R,R,L,L,R,L",,,,,,,"Shinnosuke, Matsumoto","Ken, Akashi","Taiyo, Nakayama","Osuke, Komura","Naomasa, Aogai","Kosuke, Higuchi","Yoshinobu, Enomoto","Suguru, Sakai","Kaiki, Ohara",
176,81,175,2025/8/13,5960.650539,6426.755266,1755049349,1,2,松本慎,Left,TOK,7,関口,Right,北海道大,6,Bottom,0,0,1,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,,,,,,,北海道大,#ffffff,北海道,TOK,#217fc4,東大,大和ハウスプレミストドーム_122,A,七大戦,Normal,,,,,Nothing,,,,,,2522400176,ボール,,5958,https://youtu.be/AX83Bs_bQ18&t=5958,4599,https://youtu.be/J0NrI8B9wMU&t=4599,明石,中山,小村,青貝,樋口,榎本,酒井,大原,"渕上,高橋,玄道,小川,浅倉,花垣,関口,岐部,藤本","酒井,青貝,中山,大原,秋元,榎本,小村,樋口,明石","齋藤,玄道,浅倉,藤本,岐部,渕上,高橋,花垣,関口","松本慎,明石,中山,小村,青貝,樋口,榎本,酒井,大原","L,R,L,L,L,R,L,R,R,L","R,L,R,L,R,R,L,L,R,L",,,,,,,"Shinnosuke, Matsumoto","Ken, Akashi","Taiyo, Nakayama","Osuke, Komura","Naomasa, Aogai","Kosuke, Higuchi","Yoshinobu, Enomoto","Suguru, Sakai","Kaiki, Ohara",
177,82,176,2025/8/13,5971.964008,6438.068735,1755049361,1,3,松本慎,Left,TOK,7,関口,Right,北海道大,6,Bottom,0,1,1,Fastball,InPlay,Undefined,FlyBall,Out,1,0,,134,0.862,-0.168,49.54281214,66.07272662,北海道大,#ffffff,北海道,TOK,#217fc4,東大,大和ハウスプレミストドーム_122,A,七大戦,Normal,,,,,Undefined,,,,3,3,2522400177,一邪飛,,5969,https://youtu.be/AX83Bs_bQ18&t=5969,4610,https://youtu.be/J0NrI8B9wMU&t=4610,明石,中山,小村,青貝,樋口,榎本,酒井,大原,"渕上,高橋,玄道,小川,浅倉,花垣,関口,岐部,藤本","酒井,青貝,中山,大原,秋元,榎本,小村,樋口,明石","齋藤,玄道,浅倉,藤本,岐部,渕上,高橋,花垣,関口","松本慎,明石,中山,小村,青貝,樋口,榎本,酒井,大原","L,R,L,L,L,R,L,R,R,L","R,L,R,L,R,R,L,L,R,L",,,,,,,"Shinnosuke, Matsumoto","Ken, Akashi","Taiyo, Nakayama","Osuke, Komura","Naomasa, Aogai","Kosuke, Higuchi","Yoshinobu, Enomoto","Suguru, Sakai","Kaiki, Ohara",
